order_item_id,order_id,product_card_id,quantity,item_price,discount,discount_rate,sales,item_total,profit_ratio,benefit_per_order
46477,18593,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.330000013,36.75
44735,17909,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.270000011,30.53000069
40705,16302,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,-0.300000012,-33.93000031
36850,14730,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.379999995,42.40999985
33410,13343,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.300000012,33.93000031
155308,62117,365,1,59.99000168,7.800000191,0.129999995,59.99000168,52.18999863,-0.170000002,-8.720000267
156600,62637,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.460000008,52.02000046
169622,67845,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,-0.300000012,-33.93000031
169287,67712,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.330000013,36.75
28017,11209,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.310000002,35.40000153
103574,41494,365,1,59.99000168,9,0.150000006,59.99000168,50.99000168,0.280000001,14.27999973
46473,18593,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.25999999,28.72999954
33408,13343,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.25,27.62000084
156598,62637,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.119999997,13.26000023
173359,70044,1350,1,357.1000061,53.5699997,0.150000006,357.1000061,303.5400085,0.479999989,145.6999969
169392,67753,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.340000004,37.34999847
41532,16617,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.330000013,35.90999985
36449,14574,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.460000008,50.83000183
31770,12698,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.280000001,30.94000053
39000,15599,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.310000002,34.18000031
33407,13343,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.449999988,49.13999939
50172,20072,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.270000011,29.47999954
30793,12323,365,1,59.99000168,9.600000381,0.159999996,59.99000168,50.38999939,0.270000011,13.60999966
174610,71295,1353,1,461.480011,73.83999634,0.159999996,461.480011,387.6400146,0.379999995,145.3699951
165859,66351,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.300000012,32.75999832
31769,12698,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0,0
110243,44148,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.300000012,32.36999893
133806,53540,365,5,59.99000168,16.5,0.059999999,299.9500122,283.4500122,0.449999988,127.5500031
132641,53069,365,5,59.99000168,27,0.090000004,299.9500122,272.9500122,0.02,5.460000038
144015,57570,365,5,59.99000168,30,0.100000001,299.9500122,269.9599915,0.01,2.700000048
12871,5154,365,5,59.99000168,35.99000168,0.119999997,299.9500122,263.9599915,0.409999996,108.2200012
22760,9122,365,5,59.99000168,35.99000168,0.119999997,299.9500122,263.9599915,0.360000014,95.01999664
11090,4427,365,5,59.99000168,38.99000168,0.129999995,299.9500122,260.9599915,0.189999998,49.06000137
23308,9340,365,5,59.99000168,44.99000168,0.150000006,299.9500122,254.9600067,0.280000001,71.38999939
23280,9331,365,5,59.99000168,47.99000168,0.159999996,299.9500122,251.9600067,0.189999998,47.86999893
145934,58315,365,5,59.99000168,50.99000168,0.170000002,299.9500122,248.9600067,0.109999999,28.12999916
136489,54572,365,5,59.99000168,74.98999786,0.25,299.9500122,224.9600067,0.280000001,62.99000168
15435,6176,365,5,59.99000168,15,0.050000001,299.9500122,284.9500122,0.129999995,35.61999893
151294,60460,365,5,59.99000168,27,0.090000004,299.9500122,272.9500122,0.280000001,76.43000031
1424,580,365,5,59.99000168,30,0.100000001,299.9500122,269.9599915,0.150000006,40.49000168
140672,56244,365,5,59.99000168,44.99000168,0.150000006,299.9500122,254.9600067,0.5,127.4800034
16305,6522,365,5,59.99000168,53.99000168,0.180000007,299.9500122,245.9600067,0.479999989,118.0599976
145886,58298,365,5,59.99000168,74.98999786,0.25,299.9500122,224.9600067,-0.400000006,-89.98999786
53007,21192,365,5,59.99000168,16.5,0.059999999,299.9500122,283.4500122,0.340000004,95.80999756
57969,23156,365,5,59.99000168,16.5,0.059999999,299.9500122,283.4500122,0.280000001,79.37000275
57092,22811,365,5,59.99000168,44.99000168,0.150000006,299.9500122,254.9600067,0.340000004,86.18000031
63668,25418,365,5,59.99000168,44.99000168,0.150000006,299.9500122,254.9600067,-0.379999995,-97.65000153
117694,47092,365,5,59.99000168,44.99000168,0.150000006,299.9500122,254.9600067,-1.649999976,-420.6799927
106479,42658,365,5,59.99000168,44.99000168,0.150000006,299.9500122,254.9600067,0.49000001,124.9300003
58784,23494,365,5,59.99000168,47.99000168,0.159999996,299.9500122,251.9600067,0.349999994,88.19000244
68417,27316,365,5,59.99000168,50.99000168,0.170000002,299.9500122,248.9600067,0.360000014,90.37000275
52296,20931,365,5,59.99000168,50.99000168,0.170000002,299.9500122,248.9600067,0.300000012,74.69000244
68975,27555,365,5,59.99000168,53.99000168,0.180000007,299.9500122,245.9600067,0.360000014,89.27999878
105110,42099,365,4,59.99000168,21.60000038,0.090000004,239.9600067,218.3600006,0.349999994,76.43000031
119355,47731,365,4,59.99000168,21.60000038,0.090000004,239.9600067,218.3600006,0.300000012,65.51000214
115136,46062,365,4,59.99000168,28.79999924,0.119999997,239.9600067,211.1600037,0.360000014,76.01999664
112233,44938,365,4,59.99000168,28.79999924,0.119999997,239.9600067,211.1600037,-0.730000019,-154.7799988
126673,50688,365,4,59.99000168,35.99000168,0.150000006,239.9600067,203.9700012,0.349999994,71.38999939
123581,49445,365,4,59.99000168,38.38999939,0.159999996,239.9600067,201.5700073,0.330000013,65.51000214
114931,45987,365,4,59.99000168,47.99000168,0.200000003,239.9600067,191.9700012,-0.330000013,-63.15999985
33275,13298,365,4,59.99000168,4.800000191,0.02,239.9600067,235.1600037,0.49000001,115.2300034
156977,62786,365,4,59.99000168,9.600000381,0.039999999,239.9600067,230.3600006,-0.479999989,-109.4199982
34880,13939,365,4,59.99000168,28.79999924,0.119999997,239.9600067,211.1600037,0.109999999,23.86000061
117157,46864,365,4,59.99000168,31.19000053,0.129999995,239.9600067,208.7700043,-0.479999989,-100.8300018
41460,16590,365,4,59.99000168,43.18999863,0.180000007,239.9600067,196.7700043,0.289999992,57.06000137
157125,62840,365,4,59.99000168,59.99000168,0.25,239.9600067,179.9700012,0.469999999,84.58999634
26004,10384,365,4,59.99000168,0,0,239.9600067,239.9600067,-0.159999996,-39.11000061
157797,63115,365,4,59.99000168,0,0,239.9600067,239.9600067,0.330000013,79.19000244
158778,63516,365,4,59.99000168,4.800000191,0.02,239.9600067,235.1600037,0.5,117.5800018
155234,62086,365,4,59.99000168,7.199999809,0.029999999,239.9600067,232.7599945,0.090000004,20.47999954
157066,62817,365,4,59.99000168,7.199999809,0.029999999,239.9600067,232.7599945,0.25,58.18999863
27189,10856,365,4,59.99000168,9.600000381,0.039999999,239.9600067,230.3600006,0.360000014,82.93000031
36739,14685,365,4,59.99000168,9.600000381,0.039999999,239.9600067,230.3600006,0.109999999,26.03000069
165567,66229,365,4,59.99000168,9.600000381,0.039999999,239.9600067,230.3600006,0.469999999,108.2699966
37371,14924,365,4,59.99000168,9.600000381,0.039999999,239.9600067,230.3600006,0.330000013,76.01999664
124607,49839,365,4,59.99000168,9.600000381,0.039999999,239.9600067,230.3600006,-0.200000003,-46.0699997
31010,12393,365,4,59.99000168,13.19999981,0.059999999,239.9600067,226.7599945,0.109999999,25.62000084
164682,65898,365,4,59.99000168,13.19999981,0.059999999,239.9600067,226.7599945,0.140000001,31.75
161461,64599,365,4,59.99000168,16.79999924,0.07,239.9600067,223.1600037,0.270000011,60.25
163390,65370,365,4,59.99000168,16.79999924,0.07,239.9600067,223.1600037,-0.730000019,-163.5800018
49329,19732,365,4,59.99000168,21.60000038,0.090000004,239.9600067,218.3600006,0.479999989,104.8099976
168880,67549,365,4,59.99000168,21.60000038,0.090000004,239.9600067,218.3600006,-0.200000003,-43.66999817
168879,67549,365,4,59.99000168,24,0.100000001,239.9600067,215.9600067,0.349999994,75.58999634
169681,67866,365,4,59.99000168,28.79999924,0.119999997,239.9600067,211.1600037,-0.180000007,-36.95000076
168137,67275,365,4,59.99000168,28.79999924,0.119999997,239.9600067,211.1600037,0.189999998,39.70000076
117152,46863,365,4,59.99000168,35.99000168,0.150000006,239.9600067,203.9700012,0.289999992,59.15000153
155767,62306,365,4,59.99000168,35.99000168,0.150000006,239.9600067,203.9700012,0.330000013,67.30999756
26176,10451,365,4,59.99000168,38.38999939,0.159999996,239.9600067,201.5700073,0.100000001,20.15999985
45533,18213,365,4,59.99000168,43.18999863,0.180000007,239.9600067,196.7700043,0.349999994,68.87000275
42135,16863,365,4,59.99000168,43.18999863,0.180000007,239.9600067,196.7700043,0.360000014,70.83999634
62037,24764,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,0.360000014,42.93999863
53805,21522,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,-0.800000012,-94.62999725
66784,26670,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,0.079999998,8.869999886
54950,21971,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,0.460000008,54.40999985
180164,76849,1363,1,215.8200073,19.42000008,0.090000004,215.8200073,196.3999939,0,0
68507,27357,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,-0.330000013,-38.91999817
73253,29283,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,0.340000004,40.22000122
76745,30724,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,-0.230000004,-26.62000084
177769,74454,1350,1,357.1000061,32.13999939,0.090000004,357.1000061,324.9599915,0.129999995,40.61999893
61483,24558,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,0.059999999,7.449999809
60622,24230,365,1,59.99000168,5.400000095,0.090000004,59.99000168,54.59000015,-0.829999983,-45.47000122
67195,26821,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,0.449999988,53.22999954
